Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from hydro (TWh),Electricity from other renewables (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh)
Namibia,NAM,2004,0.000627015008337965,0,1.586,0,0,0.000312984991662034,0,0
Namibia,NAM,2005,0.0206914952751528,0,1.641,0,0,0.0103285047248471,0,0
Namibia,NAM,2006,0.0586992773763201,0,1.59,0,0,0.0293007226236798,0,0
Namibia,NAM,2007,0.0213451917732073,0,1.56,0,0,0.0106548082267926,0,0
Namibia,NAM,2008,0.110728182323513,0,1.476,0,0,0.0552718176764869,0,0
Namibia,NAM,2009,0.0506948304613674,0,1.395,0,0,0.0253051695386325,0.001,0
Namibia,NAM,2010,0.036366870483602,0,1.235,0,0.007,0.018153129516398,0.001,0
Namibia,NAM,2011,0.0163023902167871,0,1.39,0,0.008,0.00813760978321289,0.001,0
Namibia,NAM,2012,0.0225725403001667,0,1.591,0,0.014,0.0112674596998332,0.001,0
Namibia,NAM,2013,0.0369938854919399,0,1.259,0,0.022,0.01846611450806,0.001,0
Namibia,NAM,2014,0.00815119510839355,0,1.47,0,0.029,0.00406880489160644,0.001,0
Namibia,NAM,2015,0.0213185102834908,0,1.487,0,0.039,0.0106414897165091,0.001,0
Namibia,NAM,2016,0.0388749305169538,0,1.345,0,0.057,0.0194050694830461,0.001,0
Namibia,NAM,2017,0.0413829905503057,0,1.577,0,0.026,0.0206570094496942,0.005,0
Namibia,NAM,2018,0.0131673151750972,0,1.13256,0,0.026,0.00657268482490272,0.005,0
Namibia,NAM,2019,0.010450250138966,0,1.01441333333333,0,0.026,0.00521641652770057,0.005,0
Nauru,NRU,2000,0,0,0,0,0,0.031,0,0
Nauru,NRU,2001,0,0,0,0,0,0.028,0,0
Nauru,NRU,2002,0,0,0,0,0,0.028,0,0
Nauru,NRU,2003,0,0,0,0,0,0.029,0,0
Nauru,NRU,2004,0,0,0,0,0,0.029,0,0
Nauru,NRU,2005,0,0,0,0,0,0.03,0,0
Nauru,NRU,2006,0,0,0,0,0,0.031,0,0
Nauru,NRU,2007,0,0,0,0,0,0.02,0,0
Nauru,NRU,2008,0,0,0,0,0,0.019,0,0
Nauru,NRU,2009,0,0,0,0,0,0.021,0,0
Nauru,NRU,2010,0,0,0,0,0,0.023,0,0
Nauru,NRU,2011,0,0,0,0,0,0.023,0,0
Nauru,NRU,2012,0,0,0,0,0,0.024,0,0
Nauru,NRU,2013,0,0,0,0,0,0.023,0,0
Nauru,NRU,2014,0,0,0,0,0,0.024,0,0
Nauru,NRU,2015,0,0,0,0,0,0.024,0,0
Nauru,NRU,2016,0,0,0,0,0,0.03,0,0
Nauru,NRU,2017,0,0,0,0,0,0.033,0,0
Nauru,NRU,2018,0,0,0,0,0,0.035,0,0
Nauru,NRU,2019,0,0,0,0,0,0.0386666666666666,0,0
Nepal,NPL,2000,0,0,1.616,0,0,0.063,0,0
Nepal,NPL,2001,0,0,1.831,0,0,0.025,0,0
Nepal,NPL,2002,0,0,2.098,0,0,0.017,0,0
Nepal,NPL,2003,0,0,2.24,0,0,0.004,0,0
Nepal,NPL,2004,0,0,2.378,0,0,0.013,0,0
Nepal,NPL,2005,0,0,2.492,0,0,0.009,0,0
Nepal,NPL,2006,0,0,2.708,0,0,0.009,0,0
Nepal,NPL,2007,0,0,2.755,0,0.009,0.00846,0,0
Nepal,NPL,2008,0,0,2.775,0,0.011,0.00846,0,0
Nepal,NPL,2009,0,0,3.071,0,0.012,0.01222,0,0
Nepal,NPL,2010,0,0,3.173,0,0.006138,0.00282,0,0
Nepal,NPL,2011,0,0,3.455,0,0.011146,0.00188,0,0
Nepal,NPL,2012,0,0,3.498,0,0.013229,0.01786,0,0
Nepal,NPL,2013,0,0,3.472,0,0.015477,0.0094,0,0
Nepal,NPL,2014,0,0,3.751,0,0.016504,0.00094,0.006,0
Nepal,NPL,2015,0,0,3.418,0,0.019135,0,0.006,0
Nepal,NPL,2016,0,0,4.195,0,0.019379,0,0.006,0
Nepal,NPL,2017,0,0,4.586,0,0.077609,0,0.006,0
Nepal,NPL,2018,0,0,4.84902,0,0.077609,0,0.014,0
Nepal,NPL,2019,0,0,5.32602666666666,0,0.08,0,0.014,0
Netherlands,NLD,1985,14.833,38.213,0.003,0.441,0,3.258,0,3.8989999999999996
Netherlands,NLD,1986,15.138,41.501999999999995,0.003,0.5529999999999999,0,3.4560000000000004,0.001,4.216
Netherlands,NLD,1987,16.948,41.292,0.001,0.7020000000000001,0,3.659,0.002,3.556
Netherlands,NLD,1988,22.255,36.428000000000004,0.002,0.835,0,3.7960000000000003,0.016,3.675
Netherlands,NLD,1989,22.156,39.93,0.037000000000000005,0.9,0,3.307,0.023,4.019
Netherlands,NLD,1990,27.499000000000002,36.529,0.085,0.67,0,3.0639999999999996,0.055999999999999994,3.502
Netherlands,NLD,1991,25.241999999999997,41.015,0.10400000000000001,0.75,0,3.304,0.08800000000000001,3.3289999999999997
Netherlands,NLD,1992,25.215999999999998,43.461999999999996,0.12,0.752,0.001,3.155,0.147,3.8
Netherlands,NLD,1993,24.248,44.121,0.092,0.863,0.001,3.0260000000000002,0.174,3.948
Netherlands,NLD,1994,27.006999999999998,43.541000000000004,0.1,0.9390000000000001,0.00001,3.3310000000000004,0.23800000000000002,3.967
Netherlands,NLD,1995,30.022,42.011,0.08800000000000001,1.0170000000000001,0.001,2.8139999999999996,0.317,4.018
Netherlands,NLD,1996,28.453000000000003,47.075,0.08,1.3159999999999998,0.002,2.824,0.43700000000000006,4.16
Netherlands,NLD,1997,27.362,50.661,0.092,1.463,0.002,2.823,0.475,2.408
Netherlands,NLD,1998,25.78245,52.126126,0.11231,1.590281,0.0035,3.013,0.64,3.8090910000000004
Netherlands,NLD,1999,20.809658,52.581516,0.090249,1.7883380000000002,0.00527,2.781,0.645,3.828213
Netherlands,NLD,2000,24.276,51.522,0.14243,1.991866,0.00768399999999999,6.68801699999999,0.829029999999999,3.926
Netherlands,NLD,2001,25.481,53.771,0.117279,2.347852,0.0116439999999999,6.89121,0.825419999999999,3.976
Netherlands,NLD,2002,25.992,55.28,0.11,2.901635,0.016391,6.592624,0.947371,3.915
Netherlands,NLD,2003,26.571,55.02,0.072,2.544699,0.025372,7.02577,1.319778,4.018
Netherlands,NLD,2004,24.947,59.987,0.095,3.307577,0.0335809999999999,6.947942,1.87058099999999,3.822
Netherlands,NLD,2005,23.5,57.599,0.088,5.256854,0.035426,7.11760399999999,2.066655,3.997
Netherlands,NLD,2006,23.737,57.142,0.106,5.17312299999999,0.036543,6.287165,2.734291,3.469
Netherlands,NLD,2007,24.917,61.01,0.107,4.000138,0.037565,7.279572,3.438026,4.2
Netherlands,NLD,2008,23.483,63.359,0.102,5.129455,0.03961,6.862197,4.259711,4.169
Netherlands,NLD,2009,24.278,68.872,0.098,6.11149299999999,0.0448999999999999,5.326483,4.580623,4.248
Netherlands,NLD,2010,22.588,75.333,0.105,7.04266199999999,0.055872,6.02861499999999,3.993137,3.969
Netherlands,NLD,2011,21.39,69.475,0.057,7.05854,0.104471,6.487003,5.100171,4.141
Netherlands,NLD,2012,24.212,56.564321,0.104388,7.203895,0.190643999999999,5.915932,4.981829,3.915
Netherlands,NLD,2013,24.614,56.0700209999999,0.114312,5.95437699999999,0.409997999999999,5.82637299999999,5.627147,2.891
Netherlands,NLD,2014,29.485,51.522,0.1122,5.012805,0.725160999999999,6.46686299999999,5.797335,4.091
Netherlands,NLD,2015,39.374902,47.272902,0.092699,4.933883,1.108519,5.820232,7.549874,4.077
Netherlands,NLD,2016,36.7201219999999,53.8962919999999,0.100078999999999,4.904553,1.60181099999999,5.720968,8.170455,3.96
Netherlands,NLD,2017,31.275541,59.394044,0.060757,4.599347,2.207583,5.628507,10.568813,3.402478
Netherlands,NLD,2018,27.470253,58.358937,0.072348,4.555228,3.693094,6.136561,10.563647,3.51477
Netherlands,NLD,2019,17.7154579999999,71.44833,0.074182,5.798138,5.31978499999999,5.779105,11.523063,3.909748
Netherlands,NLD,2020,8.94012256999999,74.45886832,0.074182,7.8106147,7.91346499999999,5.610203931,15.584991,4.07626897
Netherlands Antilles,ANT,2000,0,0,0,0,0,1.054,0.03,0
Netherlands Antilles,ANT,2001,0,0,0,0,0,1.029,0.03,0
Netherlands Antilles,ANT,2002,0,0,0,0,0,1.025,0.03,0
Netherlands Antilles,ANT,2003,0,0,0,0,0,1.11,0.03,0
Netherlands Antilles,ANT,2004,0,0,0,0,0,1.137,0.03,0
Netherlands Antilles,ANT,2005,0,0,0,0,0,1.173,0.03,0
Netherlands Antilles,ANT,2006,0,0,0,0,0,1.145,0.03,0
Netherlands Antilles,ANT,2007,0,0,0,0,0,1.18064,0.03,0
Netherlands Antilles,ANT,2008,0,0,0,0,0,1.16748,0.03,0
Netherlands Antilles,ANT,2009,0,0,0,0,0,1.22012,0.065,0
Netherlands Antilles,ANT,2010,0,0,0,0,0.000171,1.1844,0.068,0
Netherlands Antilles,ANT,2011,0,0,0,0,0.000171,1.18628,0.089,0
Netherlands Antilles,ANT,2012,0,0,0,0,0.000171,0.79618,0.233,0
Netherlands Antilles,ANT,2013,0,0,0,0,0.007619,0.72286,0.237,0
Netherlands Antilles,ANT,2014,0,0,0,0,0.015833,0.68244,0.241,0
Netherlands Antilles,ANT,2015,0,0,0,0,0.022034,0.69278,0.24,0
Netherlands Antilles,ANT,2016,0,0,0,0,0.024501,0.6909,0.235,0
Netherlands Antilles,ANT,2017,0,0,0,0,0.023531,0.66082,0.2695,0
Netherlands Antilles,ANT,2018,0,0,0,0,0.02746,0.57622,0.27086,0
Netherlands Antilles,ANT,2019,0,0,0,0,0.03,0.537366666666666,0.275,0
New Caledonia,NCL,2000,0,0,0.438,0,0,1.124,0.007,0
New Caledonia,NCL,2001,0,0,0.363,0,0,1.274,0.007,0
New Caledonia,NCL,2002,0,0,0.317,0,0,1.336,0.008,0
New Caledonia,NCL,2003,0,0,0.32,0,0,1.344,0.005,0
New Caledonia,NCL,2004,0,0,0.32302839116719,0,0,1.261,0.01,0
New Caledonia,NCL,2005,0,0,0.336,0,0,1.434,0.02,0
New Caledonia,NCL,2006,0,0,0.285,0,0,1.463,0.03,0
New Caledonia,NCL,2007,0,0,0.386,0,0,1.409,0.04,0
New Caledonia,NCL,2008,0,0,0.453,0,0,1.299,0.03,0
New Caledonia,NCL,2009,0,0,0.402,0,0,1.402,0.03,0
New Caledonia,NCL,2010,0,0,0.262,0,0,1.703,0.051,0
New Caledonia,NCL,2011,0,0,0.371,0,0,1.732,0.046,0
New Caledonia,NCL,2012,0,0,0.395,0,0,1.717,0.057,0
New Caledonia,NCL,2013,0,0,0.456329,0,0,1.872,0.052,0
New Caledonia,NCL,2014,0,0,0.28922,0,0,2.5,0.057,0
New Caledonia,NCL,2015,0,0,0.340406,0,0,2.345,0.062,0
New Caledonia,NCL,2016,0,0,0.231839,0,0,2.671,0.045,0
New Caledonia,NCL,2017,0,0,0.36104,0,0,2.627,0.045,0
New Caledonia,NCL,2018,0,0,0.317238,0,0,2.585,0.045,0
New Caledonia,NCL,2019,0,0,0.309515333333333,0,0,2.665,0.045,0
New Zealand,NZL,2000,9.605625,0.845295,24.189,3.572,0,0,0.12,0
New Zealand,NZL,2001,12.4161213235294,1.09261867647058,21.462,3.3789999999999996,0,0,0.139,0
New Zealand,NZL,2002,10.6277022058823,0.935237794117647,24.667,3.2960000000000003,0,0,0.155,0
New Zealand,NZL,2003,11.9020588235294,1.04738117647058,23.384,3.229,0,0,0.146,0
New Zealand,NZL,2004,10.2579227941176,0.902697205882352,26.657,3.339,0,0,0.361,0
New Zealand,NZL,2005,11.8947350993377,2.47410490066225,23.092,3.738,0,0,0.614,0
New Zealand,NZL,2006,11.9927814569536,2.49449854304635,23.336,3.992,0,0,0.622,0
New Zealand,NZL,2007,11.6760761589403,2.4286238410596,23.403,4.173,0,0,0.929,0
New Zealand,NZL,2008,7.28850049652433,7.39053950347567,22.112,4.824,0,0,1.057,0
New Zealand,NZL,2009,5.71187686196623,5.79184313803376,23.979,5.515000000000001,0,0,1.476,0
New Zealand,NZL,2010,5.58679245283018,5.66500754716981,24.479,6.181,0.004,0,1.621,0
New Zealand,NZL,2011,4.93149950347567,5.00054049652433,24.86,6.431,0.004,0,1.938,0
New Zealand,NZL,2012,5.03126506024096,5.10170277108433,22.668,6.492,0.005,1.55969216867469,2.058,0
New Zealand,NZL,2013,4.49290877796901,4.55580950086058,22.799,6.7219999999999995,0.007,1.39280172117039,2.002,0
New Zealand,NZL,2014,3.65321858864027,3.70436364888123,24.075,7.545,0.018,1.13249776247848,2.189,0
New Zealand,NZL,2015,3.54198795180722,3.59157578313253,24.285,8.093,0.036,1.09801626506024,2.34,0
New Zealand,NZL,2016,2.76418244406196,2.80288099827883,25.663,8.109,0.056,0.856896557659208,2.307,0
New Zealand,NZL,2017,3.35471600688468,3.40168203098106,24.928,8.107,0.075,1.03996196213425,2.066,0
New Zealand,NZL,2018,2.96277969018932,3.00425860585198,26.027,8.147,0.098,0.918461703958692,2.047,0
New Zealand,NZL,2019,3.2928313253012,3.33893096385542,25.32717,8.097,0.123,1.02077771084337,2.222073,0
New Zealand,NZL,2020,3.2931398353012,3.76181036285541,24.18615362551,8.118430576637689,0.144908863749524,1.02757325874337,2.28682585614999,0
New Zealand,NZL,1985,,,19.70785859,1.6908726319999998,0,,0,0
New Zealand,NZL,1986,,,22.09769697,1.763698947,0,,0,0
New Zealand,NZL,1987,,,21.92855556,1.758564737,0,,0,0
New Zealand,NZL,1988,,,22.96265657,1.7679473680000002,0,,0,0
New Zealand,NZL,1989,,,22.55885859,2.2609157890000002,0,,0,0
New Zealand,NZL,1990,,,23.18530303,2.608536842,0,,0,0
New Zealand,NZL,1991,,,22.89446465,2.7851684210000003,0,,0,0
New Zealand,NZL,1992,,,21.09266667,2.761105263,0,,0.000690909,0
New Zealand,NZL,1993,,,23.49289899,2.883210526,0,,0.000985859,0
New Zealand,NZL,1994,,,25.83708081,2.736631579,0,,0.001010101,0
New Zealand,NZL,1995,,,27.53475758,2.6816299999999997,0,,0.001010101,0
New Zealand,NZL,1996,,,26.18292929,2.625497053,0,,0.008326263,0
New Zealand,NZL,1997,,,23.25816162,2.717384211,0,,0.013593556000000001,0
New Zealand,NZL,1998,,,25.31933333,3.085457158,0,,0.022069697000000003,0
New Zealand,NZL,1999,,,22.91953535,3.309065263,0,,0.038992928999999996,0
Nicaragua,NIC,2000,0,0.241751484308736,0.208,0.167,0.0001,1.51224851569126,0,0
Nicaragua,NIC,2001,0,0.262563613231552,0.195,0.24,0.0002,1.64243638676844,0,0
Nicaragua,NIC,2002,0,0.289164546225614,0.3,0.306,0.0003,1.80883545377438,0,0
Nicaragua,NIC,2003,0,0.263666242578456,0.294,0.401,0.0005,1.64933375742154,0,0
Nicaragua,NIC,2004,0,0.275106022052586,0.318,0.385,0.0006,1.72089397794741,0,0
Nicaragua,NIC,2005,0,0.290464270568278,0.429,0.47100000000000003,0.0009,1.81696572943172,0,0
Nicaragua,NIC,2006,0,0.316050784563189,0.305,0.501,0.001,1.97701921543681,0,0
Nicaragua,NIC,2007,0,0.2951352841391,0.303,0.483,0.002,1.84618471586089,0,0
Nicaragua,NIC,2008,0,0.280754240882103,0.52947,0.66,0.003,1.75622575911789,0,0
Nicaragua,NIC,2009,0,0.342917726887192,0.294,0.6599999999999999,0.004,2.1450822731128,0.11,0
Nicaragua,NIC,2010,0,0.298633375742154,0.499,0.687,0.005,1.86806662425784,0.16,0
Nicaragua,NIC,2011,0,0.327006785411365,0.44,0.645,0.006,2.04555321458863,0.21,0
Nicaragua,NIC,2012,0,0.298633375742154,0.415,0.9770000000000001,0.009,1.86806662425784,0.33,0
Nicaragua,NIC,2013,0,0.257174512298558,0.451,1.162,0.000676,1.60872548770144,0.562,0
Nicaragua,NIC,2014,0,0.266632315521628,0.391,1.1520000000000001,0.00143,1.66788768447837,0.85,0
Nicaragua,NIC,2015,0,0.29617175572519,0.292,1.1340000000000001,0.002225,1.8526682442748,0.865,0
Nicaragua,NIC,2016,0,0.284381891433418,0.422,1.2389999999999999,0.00216,1.77891810856658,0.729,0
Nicaragua,NIC,2017,0,0.258081424936386,0.463,1.417,0.013909,1.61439857506361,0.635,0
Nicaragua,NIC,2018,0,0.24590288379983,0.407,1.5030000000000001,0.02,1.53821711620016,0.801,0
Nicaragua,NIC,2019,0,0.229146593158043,0.445333333333333,1.634666666666666,0.022,1.43340007350862,0.73,0
Niger,NER,2000,0.0417777777777777,0,0,0,0,0.136222222222222,0,0
Niger,NER,2001,0.0366142322097378,0,0,0,0,0.119385767790262,0,0
Niger,NER,2002,0.0403695380774032,0,0,0,0,0.131630461922596,0,0
Niger,NER,2003,0.0422471910112359,0,0,0,0,0.137752808988764,0,0
Niger,NER,2004,0.0443595505617977,0,0,0,0,0.144640449438202,0,0
Niger,NER,2005,0.0514007490636704,0,0,0,0,0.167599250936329,0,0
Niger,NER,2006,0.0483495630461922,0,0,0,0,0.157650436953807,0,0
Niger,NER,2007,0.0490536828963795,0,0,0,0,0.15994631710362,0,0
Niger,NER,2008,0.0497578027465667,0,0,0,0,0.162242197253433,0,0
Niger,NER,2009,0.0560948813982521,0,0,0,0,0.182905118601747,0,0
Niger,NER,2010,0.0639810237203495,0,0,0,0,0.20861897627965,0,0
Niger,NER,2011,0.0754534831460674,0,0,0,0,0.246026516853932,0,0
Niger,NER,2012,0.088029063670412,0,0,0,0,0.287030936329588,0,0
Niger,NER,2013,0.0968540324594257,0,0,0,0.004,0.315805967540574,0,0
Niger,NER,2014,0.0968540324594257,0,0,0,0.004,0.315805967540574,0,0
Niger,NER,2015,0.116268963795255,0,0,0,0.004,0.379111036204744,0,0
Niger,NER,2016,0.114945218476903,0,0,0,0.005,0.374794781523096,0,0
Niger,NER,2017,0.120681448189762,0,0,0,0.006,0.393498551810237,0,0
Niger,NER,2018,0.128403295880149,0,0,0,0.024,0.41867670411985,0,0
Niger,NER,2019,0.132448073241781,0,0,0,0.024,0.431865260091552,0,0
Nigeria,NGA,2000,0,8.445,5.686,0.013,0,0,0,0
Nigeria,NGA,2001,0,8.981,5.85,0.013,0,0,0,0
Nigeria,NGA,2002,0,12.511,8.152,0.013,0,0,0,0
Nigeria,NGA,2003,0,11.971,7.374,0.013,0,0,0,0
Nigeria,NGA,2004,0,15.197,8.027,0.013,0,0,0,0
Nigeria,NGA,2005,0,14.825,7.69,0.013,0,0,0,0
Nigeria,NGA,2006,0,15.836,6.2,0.013,0,0,0,0
Nigeria,NGA,2007,0,15.74594,6.165,0.013,0,0,0,0
Nigeria,NGA,2008,0,14.46566,5.664,0.013,0,0,0,0
Nigeria,NGA,2009,0,14.33312,4.484,0.013,0,0,0,0
Nigeria,NGA,2010,0,18.56218,6.31,0.015,0,0,0.002,0
Nigeria,NGA,2011,0,19.88194,5.824,0.015,0,0,0.002,0
Nigeria,NGA,2012,0,21.66418,5.602,0.015,0.021,0,0.002,0
Nigeria,NGA,2013,0,22.14358,5.273,0.019,0.022,0,0.002,0
Nigeria,NGA,2014,0,25.2719,5.293,0.022,0.022,0,0.003,0
Nigeria,NGA,2015,0,25.09518,5.66379,0.022,0.024,0,0.003,0
Nigeria,NGA,2016,0,23.88352,8.06949,0.025,0.027,0,0.003,0
Nigeria,NGA,2017,0,25.06886,7.66953,0.025,0.028,0,0.003,0
Nigeria,NGA,2018,0,28.00354,6.39342,0.02546,0.028,0,0.003,0
Nigeria,NGA,2019,0,28.9729933333333,6.63663,0.0266133333333333,0.03,0,0.003,0
Nigeria,NGA,2020,0,30.8071469033333,7.15176442999999,0.0266133333333333,0.03,0,0.003,0
Niue,NIU,2000,0,0,0,0,0,0.003,0,0
Niue,NIU,2001,0,0,0,0,0,0.003,0,0
Niue,NIU,2002,0,0,0,0,0,0.003,0,0
Niue,NIU,2003,0,0,0,0,0,0.003,0,0
Niue,NIU,2004,0,0,0,0,0,0.003,0,0
Niue,NIU,2005,0,0,0,0,0,0.003,0,0
Niue,NIU,2006,0,0,0,0,0,0.003,0,0
Niue,NIU,2007,0,0,0,0,0,0.003,0,0
Niue,NIU,2008,0,0,0,0,0,0.003,0,0
Niue,NIU,2009,0,0,0,0,0,0.003,0,0
Niue,NIU,2010,0,0,0,0,0,0.003,0,0
Niue,NIU,2011,0,0,0,0,0,0.003,0,0
Niue,NIU,2012,0,0,0,0,0,0.003,0,0
Niue,NIU,2013,0,0,0,0,0,0.003,0,0
Niue,NIU,2014,0,0,0,0,0,0.003,0,0
Niue,NIU,2015,0,0,0,0,0,0.003,0,0
Niue,NIU,2016,0,0,0,0,0,0.003,0,0
Niue,NIU,2017,0,0,0,0,0,0.003,0,0
Niue,NIU,2018,0,0,0,0,0,0.003,0,0
Niue,NIU,2019,0,0,0,0,0,0.003,0,0
North America,,1985,1590.973991,327.940985,619.2546533,39.71089442,0.010737374,169.5836866,0.006820201999999999,464.4059758
North America,,1986,1568.125648,281.7513303,628.9074687000001,43.9606722,0.014173736999999999,213.9205801,0.005231313,507.09654000000006
North America,,1987,1665.508727,308.2587552,590.9013894,49.39543318,0.01060303,203.6631144,0.004576768,556.4929811000001
North America,,1988,1756.4346280000002,289.5639645,557.6557606,49.51206126,0.009185859000000001,241.34677459999997,0.0018797979999999998,637.5754705
North America,,1989,1811.094812,403.76511170000003,590.5281167,57.00626789,0.253132323,266.8757627,2.134376768,636.9043337
North America,,1990,1815.174077,423.68521739999994,612.4451818,66.53731526,0.371794949,216.4850324,2.819686869,682.6198188999999
North America,,1991,1820.2633670000002,437.8262033,617.2272699,70.36827563,0.48025287299999997,210.59324530000004,2.983677778,733.3863021000001
North America,,1992,1857.080868,466.3865142,593.4140267999999,75.64593509,0.413897109,190.13364909999999,2.9766898989999997,735.28454
North America,,1993,1925.153698,480.52417970000005,628.119774,78.24148435,0.481214524,199.21014480000002,3.0961888889999996,740.6270147000001
North America,,1994,1933.20757,531.6759829,607.4682215,78.30638277,0.508925425,203.6603148,3.5459282830000003,785.4704021000001
North America,,1995,1960.092321,575.7688908,672.8782162,76.81738876,0.523313678,156.4756101,3.262215152,814.4515504999999
North America,,1996,2053.909464,529.0968412,733.4778322999999,78.53902995,0.553235954,166.4371714,3.334736364,810.24068
North America,,1997,2113.561057,561.4300036000001,731.0148396000001,79.87154943,0.545643096,194.05752890000002,3.395247475,754.1414432
North America,,1998,2153.722109,627.6902864,677.5521434,80.74296554,0.541764609,247.6853971,3.133258586,789.4177411000001
North America,,1999,2162.658121,659.0551989,694.3182846,81.48087001,0.538605228,231.4298492,4.712331313,849.5652884
North America,,2000,2263.256093,722.0123382999999,662.5963082999999,81.85850952,0.541933707,229.526223,5.932758586,874.0862
North America,,2001,2190.631371,779.9235434999999,570.1963592999999,82.75008204,0.601930003,242.9273489,7.152384848,894.1789558
North America,,2002,2226.471482,850.9921155,632.3038082,87.90652127,0.63233444,196.331991,10.88486869,905.8667127
North America,,2003,2278.384854,817.7325012,625.9625373,87.69914659,0.641443792,218.33641490000002,12.00947071,888.8022392999999
North America,,2004,2266.104215,895.8717783,626.1293987,89.01173328,0.7213955959999999,223.21978509999997,15.25160707,928.9817111
North America,,2005,2313.26128,944.8512424,656.0929394999999,89.88983493,0.776374318,220.627092,19.56145354,925.3484481
North America,,2006,2281.68124,1037.252713,668.8777747,89.50728264,0.85711634,133.23154920000002,29.35071414,936.8005947999999
North America,,2007,2318.840342,1137.905641,638.0051963999999,91.11012021,1.133357867,134.3577774,38.02311206,952.1309912999999
North America,,2008,2267.4624870000002,1119.3478380000001,667.7655010999999,89.42659809999999,1.687062564,112.37773329999999,59.96583737,953.7970815
North America,,2009,2011.3983010000002,1172.510496,666.9424904,89.64898716,2.212260394,100.4151882,81.87046086,940.8656777999998
North America,,2010,2114.916103,1257.092975,645.8174774,92.80545386,3.2982364210000004,90.51053813,105.57163229999999,945.3475447999999
North America,,2011,1987.7463670000002,1302.448738,728.0894847999999,93.35586762,5.351504128,87.31785968,133.2273992,934.8213877000001
North America,,2012,1742.5206670000002,1533.360001,686.2078517000001,94.71085627,9.987013756,86.87679434,157.2439426,912.7944809
North America,,2013,1814.2737559999998,1433.62934,686.3600421,99.02340288,17.64449548,83.36481837,184.8650833,945.0639791000001
North America,,2014,1813.6936600000001,1447.953357,677.1447275,101.00210899999999,31.55696162,69.64012074,202.7334502,955.3338281
North America,,2015,1564.177426,1688.612039,659.5379254,101.1644967,42.56726263,66.64705401,228.35648360000002,951.81258
North America,,2016,1442.90006,1737.976235,679.8934409,101.41052950000001,58.9441953,64.32787774,270.59662810000003,959.3895531999999
North America,,2017,1400.9924529999998,1646.4140810000001,723.2417154,101.3813468,82.82488995,65.78116387,299.0047726,958.7930269999999
North America,,2018,1326.302108,1838.0250190000002,707.8789495,98.94620933,101.34222220000001,66.65558581,321.6788303,963.2435546
North America,,2019,1134.414721,1975.7523629999998,676.9255853999999,96.90001643,125.1126051,61.78553554,354.8726162,963.7468263000001
North Korea,PRK,2000,8.648,0,10.098,0,0,0,0,0
North Korea,PRK,2001,9.024,0,10.494,0,0,0,0,0
North Korea,PRK,2002,8.60758,0,10.514,0,0,0,0,0
North Korea,PRK,2003,8.72226,0,11.603,0,0,0,0,0
North Korea,PRK,2004,8.90556,0,12.375,0,0,0,0,0
North Korea,PRK,2005,9.19414,0,13.001,0,0.0005,0,0,0
North Korea,PRK,2006,9.22704,0,12.494,0,0.0006,0,0,0
North Korea,PRK,2007,7.74842,0,13.147,0,0.0006,0,0,0
North Korea,PRK,2008,8.58972,0,13.927,0,0.0007,0,0.0004,0
North Korea,PRK,2009,8.11126,0,12.375,0,0.0009,0,0.0004,0
North Korea,PRK,2010,7.76816,0,13.266,0,0.001,0,0.0004,0
North Korea,PRK,2011,5.66444,0,13.068,0,0.003,0,0.0004,0
North Korea,PRK,2012,5.39184,0,13.365,0,0.004,0,0.0004,0
North Korea,PRK,2013,4.16608,0,13.761,0,0.005,0,0.0004,0
North Korea,PRK,2014,4.61446,0,12.87,0,0.007,0,0.0004,0
North Korea,PRK,2015,3.51278,0,9.9,0,0.011,0,0.0004,0
North Korea,PRK,2016,3.87844,0,12.672,0,0.013,0,0.0004,0
North Korea,PRK,2017,2.82094,0,11.781,0,0.014,0,0.0011,0
North Korea,PRK,2018,2.45904,0,12.672,0,0.015,0,0.0011,0
North Korea,PRK,2019,2.10779333333333,0,13.65,0,0.015,0,0.0011,0
North Macedonia,MKD,1990,,,0.491,0,0,,0,0
North Macedonia,MKD,1991,,,0.848,0,0,,0,0
North Macedonia,MKD,1992,,,0.848,0,0,,0,0
North Macedonia,MKD,1993,,,0.522,0,0,,0,0
North Macedonia,MKD,1994,,,0.695,0,0,,0,0
North Macedonia,MKD,1995,,,0.8009999999999999,0,0,,0,0
North Macedonia,MKD,1996,,,0.85,0,0,,0,0
North Macedonia,MKD,1997,,,0.9,0,0,,0,0
North Macedonia,MKD,1998,,,1.083,0,0,,0,0
North Macedonia,MKD,1999,,,1.389,0,0,,0,0
North Macedonia,MKD,2000,,,1.17,0,0,,0,0
North Macedonia,MKD,2001,,,0.626,0,0,,0,0
North Macedonia,MKD,2002,,,0.757,0,0,,0,0
North Macedonia,MKD,2003,,,1.374,0,0,,0,0
North Macedonia,MKD,2004,,,1.482,0,0,,0,0
North Macedonia,MKD,2005,,,1.492,0,0,,0,0
North Macedonia,MKD,2006,,,1.65,0,0,,0,0
North Macedonia,MKD,2007,,,1.01,0,0,,0,0
North Macedonia,MKD,2008,,,0.84,0,0,,0,0
North Macedonia,MKD,2009,,,1.27,0,0,,0,0
North Macedonia,MKD,2010,,,2.431,0,0.000026000000000000002,,0,0
North Macedonia,MKD,2011,,,1.433,0,0.001173,,0,0
